0.329405,0.242829
0.514122,0.368946
0.440756,0.312975
0.224636,0.202690
0.366105,0.270063
0.950789,0.282744
0.976567,0.248230
0.894706,0.399076
0.253553,0.214961
0.234839,0.197071
0.253129,0.209227
0.514232,0.380524
0.511194,0.395545
0.449140,0.332440
0.237299,0.233116
0.448965,0.342431
0.734658,0.422235
0.435990,0.368941
0.437443,0.313325
0.451214,0.322056
0.468382,0.369537
0.236791,0.197327
0.332161,0.248654
0.269679,0.217410
0.458362,0.366049
0.219992,0.182784
0.388179,0.294799
0.235268,0.187896
0.279863,0.267067
0.280107,0.244768
0.251636,0.240157
0.229027,0.223410
0.842552,0.375500
0.471194,0.361796
0.226775,0.228059
0.505636,0.376454
0.262656,0.197950
0.770240,0.425762
0.472046,0.377685
0.538874,0.412887
0.495331,0.370917
0.208093,0.183358
0.377509,0.283333
0.508931,0.344655
0.469790,0.364969
0.626801,0.386915
0.934774,0.000000
0.558035,0.370134
0.802547,0.397285
0.780121,0.378613
0.453808,0.323768
0.096171,0.186017
0.470124,0.335948
0.844836,0.413333
0.280956,0.226147
0.068370,0.194582
0.040000,0.000000
0.376010,0.273413
0.204976,0.188253
0.808490,0.373071
0.452066,0.361254
0.707132,0.391978
0.214287,0.180282
0.707732,0.528394
0.240988,0.225347
0.564907,0.390395
0.430810,0.340779
0.792130,0.397349
0.820519,0.367933
0.939150,0.276235
0.037019,0.209269
0.291859,0.222379
0.715392,0.384581
0.365672,0.269760
0.823271,0.391767
0.224392,0.186677
0.270619,0.234301
0.339929,0.249878
0.224648,0.226257
0.711435,0.384997
0.939569,0.330724
0.925243,0.286736
0.976613,0.270420
0.259402,0.218369
0.478618,0.375632
0.816045,0.392478
0.859727,0.356532
0.530129,0.391877
0.045365,0.200452
0.819199,0.371175
0.190051,0.169390
0.243784,0.221484
0.417652,0.321643
0.197102,0.171151
0.748558,0.409818
0.455958,0.364492
0.126855,0.156976
0.490768,0.368018
0.130269,0.152412
0.809117,0.372963
0.242525,0.242798
0.870540,0.366716
0.210661,0.182016
0.594957,0.382901
0.844698,0.374463
0.257613,0.220922
0.842332,0.413994
0.199021,0.172239
0.750068,0.424763
0.829618,0.370715
0.842748,0.413897
0.287474,0.221387
0.476699,0.379279
0.236714,0.188773
0.267792,0.228801
0.301209,0.227648
0.192939,0.171501
0.433765,0.310052
0.546134,0.425779
0.537855,0.389653
0.507096,0.383775
0.481646,0.385399
0.258096,0.216752
0.203599,0.174132
0.945854,0.271055
0.223738,0.181748
0.240559,0.212231
0.163984,0.156493
0.165996,0.158840
0.277806,0.217620
0.622777,0.389860
0.831749,0.415047
0.265356,0.247817
0.836895,0.359747
0.446654,0.310788
0.235799,0.206665
0.796578,0.426839
0.440907,0.337969
0.172933,0.160127
0.274046,0.243211
0.796634,0.427168
0.984544,0.241752
0.820592,0.389004
0.321830,0.247389
0.976739,0.000000
0.043514,0.206104
0.874731,0.325157
0.255553,0.224496
0.949953,0.340661
0.671384,0.388066
0.862697,0.413554
0.600530,0.379387
0.329298,0.332674
0.908381,0.334271
0.464662,0.331852
0.248727,0.197884
0.050000,0.000000
0.235208,0.200088
0.474524,0.360670
0.072920,0.176254
0.647785,0.392271
0.949059,0.268678
0.835615,0.357574
0.825987,0.384536
0.221559,0.186374
0.698016,0.405490
0.862641,0.339966
0.861794,0.349773
0.177755,0.162370
0.899005,0.393920
0.943896,0.292114
0.444601,0.334763
0.258209,0.208117
0.535301,0.382743
0.791231,0.375295
0.889451,0.347029
0.256789,0.229253
0.250285,0.202277
0.077880,0.179648
0.097349,0.179041
0.314358,0.233514
0.907559,0.360070
0.998579,0.229831
0.367517,0.271891
0.858323,0.348337
0.843225,0.350644
0.294946,0.284644
0.801899,0.388299
0.461885,0.369242
0.538070,0.409614
0.628623,0.475402
0.342223,0.251136
0.805538,0.426394
0.884425,0.369009
0.088024,0.178529
0.079000,0.190106
0.316716,0.304041
0.234714,0.230165
0.598627,0.379902
0.229517,0.188143
0.158785,0.246675
0.834001,0.368466
0.132836,0.158108
0.412081,0.296484
0.875677,0.327137
0.682363,0.406992
0.478352,0.325176
0.474712,0.357980
0.834705,0.405703
0.827925,0.370587
0.167578,0.159864
0.254764,0.228486
0.712020,0.392820
0.477419,0.363905
0.253271,0.223971
0.437210,0.309754
0.902010,0.355693
0.604901,0.380575
0.227077,0.228203
0.292167,0.224538
0.542386,0.408680
0.440406,0.324948
0.181765,0.164490
0.022090,0.215516
0.952411,0.275148
0.205442,0.196987
0.286140,0.227266
0.410708,0.319130
0.865231,0.389624
0.139767,0.171756
0.734350,0.387326
0.556079,0.375266
0.860794,0.375414
0.507725,0.383817
0.394071,0.298574
0.242189,0.235867
0.831776,0.408276
0.045965,0.295648
0.212476,0.205125
0.838941,0.354329
0.414406,0.374989
0.923572,0.000000
0.413521,0.304261
0.263329,0.223071
0.515899,0.387867
0.233823,0.230164
0.828278,0.360691
0.518240,0.387590
0.215908,0.179195
0.111151,0.159090
0.807917,0.394121
0.383290,0.287041
0.547321,0.390571
0.886215,0.317491
0.687527,0.408890
0.856456,0.358016
0.060000,0.000000
0.511021,0.396759
0.893662,0.345999
0.200205,0.191810
0.296212,0.280672
0.343002,0.260134
0.064028,0.192868
0.450689,0.360102
0.234533,0.232143
0.476645,0.357581
0.508779,0.376147
0.844718,0.366509
0.665748,0.390555
0.242853,0.241171
0.982377,0.243340
0.443130,0.313845
0.244776,0.209691
0.352322,0.258786
0.256628,0.206536
0.363557,0.268359
0.608033,0.380887
0.257345,0.238372
0.217913,0.216747
0.233256,0.229615
0.479953,0.375241
0.131377,0.152330
0.845242,0.350153
0.438183,0.364936
0.275049,0.241202
0.468145,0.369570
0.806897,0.394245
0.110164,0.167899
0.435951,0.342254
0.205509,0.194137
0.242695,0.235249
0.077357,0.179948
0.204731,0.184136
0.097171,0.160401
0.817079,0.406718
0.234739,0.203539
0.449741,0.319452
0.850165,0.352999
0.227456,0.188045
0.852856,0.388868
0.230984,0.231024
0.616084,0.382694
0.906257,0.390399
0.237121,0.227959
0.328163,0.242023
0.251166,0.240065
0.884912,0.352941
0.137459,0.152301
0.857704,0.364428
0.255364,0.232427
0.234489,0.187505
0.131785,0.154328
0.199052,0.185296
0.391212,0.283697
0.459304,0.365099
0.301019,0.234379
0.874817,0.325549
0.194820,0.173895
0.546195,0.394444
0.536466,0.417792
0.470117,0.365537
0.466146,0.355679
0.091921,0.170521
0.735068,0.379791
0.314129,0.233412
0.439235,0.312498
0.195388,0.171645
0.312846,0.295546
0.747519,0.424706
0.920872,0.293852
0.893048,0.345805
0.380837,0.287032
0.866728,0.331219
0.486674,0.344515
0.473755,0.359080
0.728303,0.395579
0.542673,0.394999
0.817009,0.381752
0.882739,0.000000
0.930146,0.000000
0.817116,0.392907
0.276121,0.248987
0.826473,0.366889
0.280480,0.235176
0.849361,0.359498
0.229032,0.204728
0.230120,0.188607
0.210908,0.206242
0.136584,0.172538
0.695787,0.524626
0.738084,0.531643
0.752263,0.393967
0.693659,0.401273
0.228546,0.190123
0.547142,0.426362
0.557478,0.393165
0.070000,0.000000
0.887886,0.317620
0.545527,0.361584
0.745512,0.424329
0.131168,0.158060
0.560185,0.437503
0.294616,0.280280
0.893505,0.307627
0.400864,0.308661
0.502069,0.350249
0.447085,0.311764
0.364200,0.265840
0.820840,0.392991
0.431556,0.314815
0.849522,0.390735
0.227486,0.221526
0.658397,0.393406
0.316297,0.239735
0.294224,0.252128
0.744504,0.386176
0.261008,0.221071
0.281260,0.272868
0.041192,0.201579
0.352388,0.357396
0.673935,0.397388
0.575150,0.375750
0.947687,0.357675
0.272175,0.202312
0.434101,0.319537
0.365859,0.269135
0.815661,0.370929
0.264998,0.242425
0.488859,0.366631
0.245759,0.206011
0.238996,0.234969
0.235592,0.200314
0.265291,0.216129
0.662776,0.508337
0.574737,0.377681
0.107848,0.156474
0.285529,0.222184
0.687425,0.392973
0.222963,0.186667
0.404117,0.296449
0.511749,0.350838
0.770543,0.377992
0.387785,0.281401
0.471954,0.344499
0.285730,0.252836
0.600819,0.457191
0.806903,0.425476
0.801268,0.405183
0.826014,0.405309
0.441720,0.315982
0.450742,0.356518
0.107780,0.156495
0.514631,0.386308
0.533882,0.373408
0.232698,0.206528
0.850348,0.379863
0.245540,0.195913
0.239036,0.201859
0.871557,0.399616
0.309489,0.245565
0.526624,0.379226
0.585066,0.374933
0.258250,0.208158
0.532687,0.400644
0.689934,0.407601
0.835331,0.408537
0.752389,0.381882
0.565874,0.436345
0.333971,0.253734
0.409088,0.294531
0.133797,0.159360
0.415119,0.324406
0.591104,0.384967
0.822122,0.401619
0.135678,0.161775
0.216992,0.184165
0.880232,0.000000
0.927895,0.000000
0.428297,0.321868
0.540609,0.358385
0.389807,0.299121
0.228411,0.228636
0.833652,0.418809
0.712101,0.416575
0.285603,0.247436
0.293265,0.228863
0.745989,0.381220
0.299340,0.293691
0.926067,0.342570
0.262240,0.212674
0.842131,0.351514
0.267565,0.229482
0.095212,0.165258
0.742050,0.385272
0.500949,0.355653
0.588800,0.375921
0.080000,0.000000
0.146485,0.170249
0.454547,0.324157
0.515331,0.363228
0.279944,0.268785
0.333135,0.248618
0.162776,0.157980
0.214153,0.211091
0.831519,0.407014
0.143870,0.171289
0.365513,0.275092
0.496891,0.378775
0.473418,0.344953
0.255044,0.219172
0.152894,0.154484
0.437749,0.311912
0.029113,0.211417
0.239670,0.234887
0.874704,0.352083
0.047413,0.191825
0.242727,0.192987
0.800752,0.425875
0.799045,0.379829
0.556235,0.393621
0.505968,0.388794
0.255099,0.205108
0.615863,0.390105
0.847481,0.400022
0.730425,0.383211
0.315616,0.312630
0.283002,0.246177
0.007460,0.231775
0.722719,0.393058
0.983515,0.241723
0.262445,0.230798
0.293513,0.280618
0.842753,0.413899
0.863488,0.411848
0.627287,0.387153
0.212998,0.206946
0.232717,0.190195
0.145593,0.164943
0.264618,0.241732
0.169642,0.159059
0.975461,0.248519
0.467088,0.349005
0.900746,0.356956
0.450901,0.337342
0.870673,0.346788
0.590749,0.376727
0.319263,0.312915
0.122360,0.155337
0.487140,0.382454
0.421324,0.298954
0.260367,0.218427
0.882550,0.379302
0.941567,0.319442
0.429351,0.309983
0.243563,0.214636
0.259410,0.214124
0.258218,0.238947
0.737326,0.396488
0.468212,0.369893
0.370141,0.270600
0.268332,0.223835
0.530774,0.362831
0.569430,0.372328
0.387163,0.286052
0.486771,0.365423
0.796912,0.383763
0.155398,0.251101
0.507679,0.368787
0.930071,0.283221
0.639681,0.389093
0.362234,0.263811
0.923381,0.289592
0.221668,0.223050
0.655576,0.399723
0.872091,0.000000
0.917687,0.000000
0.802993,0.402745
0.236986,0.227681
0.054527,0.186859
0.517217,0.387771
0.965441,0.261873
0.527837,0.357989
0.039270,0.199911
0.254727,0.227025
0.520130,0.391916
0.339282,0.258772
0.605935,0.388084
0.646122,0.394487
0.446489,0.319221
0.343282,0.260265
0.866763,0.402879
0.353144,0.258977
0.020279,0.320766
0.505543,0.353300
0.386500,0.282178
0.222174,0.223213
0.090000,0.000000
0.131302,0.149791
0.365508,0.268091
0.435507,0.312781
0.794923,0.422598
0.785887,0.399137
0.099128,0.178643
0.261694,0.245902
0.506511,0.353299
0.748114,0.383255
0.538937,0.401924
0.221598,0.223090
0.816895,0.387754
0.391886,0.299047
0.863777,0.390767
0.390329,0.295166
0.469721,0.342266
0.243433,0.217833
0.193446,0.170945
0.258177,0.228981
0.250963,0.222545
0.863350,0.334350
0.199882,0.184886
0.689269,0.407062
0.860829,0.349969
0.782012,0.400219
0.264072,0.199670
0.748922,0.385616
0.409670,0.301579
0.689966,0.394988
0.362524,0.369573
0.350028,0.262625
0.039118,0.200372
0.156236,0.153201
0.841475,0.411821
0.830248,0.390145
0.270792,0.257083
0.405371,0.313411
0.074552,0.181727
0.178289,0.169473
0.663896,0.401765
0.204581,0.189669
0.547669,0.365952
0.378171,0.273706
0.016188,0.223057
0.765689,0.509418
0.476266,0.373768
0.048599,0.191049
0.954064,0.299666
0.211963,0.187111
0.292759,0.210837
0.424330,0.304576
0.114683,0.152993
0.237190,0.236181
0.884131,0.377841
0.422924,0.299984
0.280898,0.245542
0.284212,0.235399
0.874117,0.398030
0.265249,0.215378
0.371551,0.270021
0.634802,0.387476
0.237326,0.189161
0.727553,0.537160
0.929714,0.299594
0.387545,0.290379
0.060110,0.191185
0.246904,0.196165
0.168759,0.158576
0.732186,0.413083
0.498818,0.362387
0.517297,0.356495
0.875656,0.362706
0.480652,0.353988
0.150792,0.154142
0.255871,0.205004
0.859067,0.000000
0.901673,0.000000
0.970677,0.000000
0.394180,0.294294
0.827501,0.421945
0.999173,0.231038
0.813573,0.424963
0.231916,0.230302
0.200291,0.184336
0.559941,0.429995
0.250001,0.200628
0.896852,0.366482
0.394030,0.299239
0.707688,0.385340
0.373665,0.278797
0.464700,0.366905
0.028815,0.211517
0.254657,0.236868
0.452461,0.361536
0.508524,0.386315
0.320437,0.237913
0.650333,0.388628
0.275746,0.230718
0.786724,0.404982
0.100000,0.000000
0.570581,0.377800
0.229604,0.230191
0.124106,0.156905
0.374343,0.275551
0.043266,0.201082
0.504940,0.348797
0.144794,0.167728
0.427754,0.303254
0.382229,0.283270
0.686976,0.395133
0.897168,0.378137
0.634971,0.388708
0.723814,0.421150
0.488798,0.372614
0.799545,0.372147
0.378429,0.283563
0.231494,0.191233
0.437281,0.338290
0.061591,0.194449
0.220377,0.210147
0.925932,0.286029
0.251913,0.221975
0.813046,0.425606
0.492194,0.393684
0.493054,0.351695
0.450204,0.332778
0.506852,0.378615
0.570058,0.378310
0.229180,0.200868
0.227042,0.195065
0.241979,0.192382
0.493220,0.370930
0.781955,0.400021
0.284512,0.221803
0.395323,0.289134
0.114960,0.165801
0.149894,0.154225
0.477591,0.377199
0.108981,0.161070
0.228573,0.187519
0.576054,0.391586
0.869551,0.410920
0.298871,0.226994
0.477871,0.355929
0.727562,0.413774
0.500193,0.368632
0.801782,0.454372
0.365967,0.270102
0.427302,0.303036
0.385143,0.278218
0.569629,0.369912
0.833624,0.348461
0.212957,0.186456
0.861375,0.405430
0.293168,0.236477
0.723559,0.391326
0.246730,0.246372
0.203776,0.181342
0.546869,0.394362
0.435363,0.313695
0.117982,0.161011
0.969970,0.263497
0.148525,0.153250
0.952150,0.266188
0.507216,0.400404
0.494870,0.356342
0.423777,0.321903
0.156716,0.167075
0.859801,0.337281
0.821905,0.411530
0.953788,0.340174
0.290772,0.280958
0.264267,0.231588
0.841933,0.000000
0.881653,0.000000
0.933609,0.000000
0.341999,0.251284
0.153674,0.154998
0.001734,0.227132
0.330490,0.332349
0.961231,0.273203
0.269938,0.220940
0.261880,0.253638
0.482319,0.380156
0.216368,0.208918
0.257355,0.242121
0.151783,0.165295
0.631892,0.385293
0.713332,0.384769
0.814699,0.363399
0.269490,0.215818
0.365896,0.269980
0.486710,0.351384
0.897126,0.397536
0.749140,0.388212
0.958762,0.261130
0.244943,0.195519
0.726984,0.390804
0.894136,0.344089
0.110000,0.000000
0.720331,0.418902
0.840665,0.366908
0.461277,0.364839
0.204639,0.186136
0.105019,0.164035
0.204150,0.181350
0.244293,0.227789
0.466995,0.364614
0.429527,0.302702
0.198456,0.172674
0.452001,0.355507
0.504279,0.335386
0.321104,0.239916
0.811350,0.390950
0.462794,0.336367
0.472254,0.373794
0.322573,0.238662
0.590451,0.378335
0.121356,0.162672
0.861605,0.337912
0.330908,0.334642
0.560447,0.393016
0.817326,0.421240
0.714586,0.416995
0.708273,0.392980
0.499545,0.355013
0.884837,0.381460
0.378539,0.287911
0.124187,0.152839
0.486751,0.360166
0.326638,0.328831
0.939032,0.322104
0.238525,0.194772
0.404184,0.307871
0.254526,0.222558
0.894399,0.379640
0.041040,0.199055
0.549687,0.365146
0.717872,0.393194
0.736431,0.422877
0.100488,0.162918
0.432353,0.311476
0.459334,0.366167
0.859780,0.393284
0.379374,0.284323
0.161220,0.155977
0.087083,0.165177
0.418050,0.307715
0.381840,0.283660
0.470069,0.370839
0.165296,0.157117
0.099080,0.179386
0.886242,0.405080
0.547981,0.400745
0.936749,0.322849
0.236655,0.231747
0.068834,0.191096
0.336323,0.247695
0.255193,0.232094
0.130707,0.155428
0.401631,0.308746
0.170334,0.162115
0.798178,0.374936
0.024139,0.211533
0.248537,0.198744
0.825409,0.370387
0.205149,0.179502
0.207862,0.231351
0.535251,0.392053
0.413521,0.304476
0.687843,0.386986
0.535979,0.359313
0.858643,0.000000
0.902784,0.000000
0.979547,0.000001
0.710314,0.393047
0.461807,0.329593
0.269199,0.215778
0.446399,0.316164
0.170229,0.161681
0.232233,0.219032
0.816064,0.425004
0.249624,0.218482
0.028348,0.309354
0.483618,0.382056
0.707944,0.415307
0.484697,0.368020
0.249058,0.198440
0.794666,0.375591
0.832605,0.412872
0.146071,0.157941
0.216872,0.184649
0.521376,0.371968
0.453792,0.321813
0.165822,0.250738
0.194171,0.175962
0.910877,0.339525
0.241337,0.191855
0.424637,0.300733
0.120000,0.000000
0.750278,0.380439
0.273613,0.234284
0.249738,0.200562
0.367283,0.370197
0.640086,0.389479
0.026316,0.213729
0.312034,0.231632
0.409082,0.308797
0.386696,0.293415
0.214166,0.200513
0.739832,0.388639
0.314855,0.251926
0.801050,0.374794
0.263130,0.248622
0.296668,0.224759
0.508469,0.350254
0.368344,0.270776
0.294725,0.225317
0.150043,0.154253
0.251130,0.222399
0.967318,0.282218
0.338000,0.248395
0.037443,0.204773
0.435013,0.308379
0.965973,0.335546
0.397587,0.287209
0.917904,0.294597
0.149009,0.170303
0.464400,0.362960
0.761599,0.394680
0.927662,0.285059
0.201864,0.187019
0.296505,0.264733
0.170484,0.160497
0.770639,0.379874
0.283936,0.242864
0.683250,0.398536
0.223063,0.187117
0.811343,0.371063
0.960492,0.268327
0.498129,0.330849
0.260706,0.243024
0.472396,0.372003
0.513178,0.388055
0.239215,0.206908
0.980464,0.245053
0.372227,0.272889
0.322664,0.240558
0.554345,0.371645
0.888197,0.358679
0.246283,0.229843
0.833452,0.384508
0.412512,0.299129
0.287304,0.231523
0.472358,0.341154
0.156109,0.152889
0.293467,0.247530
0.169116,0.163186
0.892531,0.381085
0.110490,0.156221
0.835207,0.412950
0.484071,0.384771
0.913054,0.298547
0.276272,0.217131
0.257978,0.215523
0.486238,0.372903
0.364311,0.267564
0.405796,0.302104
0.283869,0.225626
0.416862,0.296168
0.833086,0.000000
0.872670,0.000000
0.922317,0.000000
0.688911,0.410260
0.484563,0.332195
0.836882,0.356228
0.302373,0.236300
0.325736,0.322476
0.119503,0.156653
0.016977,0.215614
0.239563,0.217399
0.951915,0.267791
0.436777,0.346029
0.094931,0.182814
0.394849,0.285894
0.505843,0.384952
0.676086,0.407045
0.299014,0.233866
0.669135,0.403291
0.478859,0.358682
0.577063,0.377348
0.257833,0.238838
0.396009,0.286809
0.069980,0.190866
0.444416,0.338724
0.764745,0.379434
0.358625,0.365876
0.252253,0.200503
0.367695,0.268939
0.130000,0.000000
0.461598,0.366984
0.170871,0.159320
0.731431,0.393739
0.664120,0.401161
0.133836,0.153738
0.242602,0.203261
0.868976,0.333086
0.286045,0.220099
0.392784,0.294708
0.969630,0.279178
0.860803,0.309181
0.242753,0.222843
0.112197,0.175659
0.757635,0.382549
0.496840,0.373389
0.218119,0.179312
0.392861,0.282235
0.476588,0.381131
0.236958,0.232727
0.660329,0.388650
0.638042,0.389527
0.276468,0.226119
0.757340,0.421610
0.149644,0.153374
0.858714,0.338478
0.191384,0.168615
0.783914,0.427047
0.322839,0.243234
0.889023,0.317182
0.135322,0.167041
0.064837,0.193698
0.476987,0.376178
0.564839,0.384916
0.441375,0.313947
0.999198,0.240541
0.515449,0.381151
0.195275,0.178454
0.484462,0.349288
0.117604,0.157101
0.074793,0.179073
0.463014,0.362878
0.263799,0.235233
0.394404,0.303659
0.665074,0.402449
0.249566,0.242775
0.429876,0.321234
0.731932,0.397304
0.643592,0.490970
0.913661,0.343949
0.213481,0.186315
0.834133,0.421317
0.406024,0.308727
0.282683,0.241622
0.724745,0.383577
0.434472,0.344240
0.257630,0.248550
0.283859,0.219319
0.485724,0.386681
0.719913,0.418807
0.847423,0.412247
0.997146,0.242835
0.816609,0.367997
0.263363,0.211127
0.098128,0.271789
0.201639,0.188452
0.660626,0.391553
0.743098,0.385461
0.467352,0.343493
0.244272,0.226744
0.841896,0.000000
0.883590,0.000000
0.939783,0.000000
0.316141,0.301644
0.441536,0.351837
0.313955,0.233488
0.767879,0.377878
0.206909,0.231300
0.440681,0.315851
0.294676,0.225393
0.093516,0.184449
0.817059,0.385729
0.730746,0.406868
0.130943,0.172880
0.437252,0.320120
0.477087,0.324340
0.409313,0.304551
0.196564,0.179642
0.432429,0.370952
0.227046,0.227948
0.670526,0.395896
0.285853,0.245912
0.890360,0.374781
0.193900,0.175145
0.443406,0.335566
0.395167,0.283505
0.552228,0.429393
0.432770,0.343128
0.335778,0.246958
